Suma de ID_Venta,Suma de ID_Detalle,ID_Producto,ID_Cliente,ID_Vendedor,ID_Sucursal,ID_Pago,ID_Tiempo,Cantidad_Vendida,Total_Ventas,Suma de Precio_Unitario,Suma de Subtotal
18502,221,21,718,2,6,3,195,24,645.33,83.89,2013.36
18503,15159,5,548,93,9,3,246,66,2861.15,95.16,6280.56
18503,16198,19,548,93,9,3,246,17,2861.15,443.6,7541.2
18509,8437,6,524,40,7,2,37,41,714.41,408.16,16734.56
18509,5598,29,524,40,7,2,37,16,714.41,469.88,7518.08
18510,8162,8,788,57,10,1,326,17,3589.09,430.5,7318.5
18510,14488,17,788,57,10,1,326,99,3589.09,142.57,14114.43
18512,17556,23,156,65,5,2,363,48,900.15,315.71,15154.08
18515,14826,16,55,78,8,2,75,34,2126.89,159.93,5437.62
18518,3460,11,606,97,2,1,239,99,2474.69,209.72,20762.28
18518,87,13,606,97,2,1,239,1,2474.69,113.38,113.38
18520,7776,25,708,9,5,1,122,45,1998.38,138.26,6221.7
18521,18204,11,324,95,7,3,227,29,1742.89,457.57,13269.53
18521,10293,17,324,95,7,3,227,30,1742.89,458.92,13767.6
18521,15755,30,324,95,7,3,227,15,1742.89,75.13,1126.95
18522,17609,11,34,60,10,3,27,87,432.95,139.22,12112.14
18523,14857,21,39,52,9,2,169,72,2485.93,498.52,35893.44
18523,5485,25,39,52,9,2,169,52,2485.93,139.31,7244.12
18524,1608,5,320,69,11,3,322,43,739.22,141.22,6072.46
18524,4437,19,320,69,11,3,322,84,739.22,365.36,30690.24
18527,11334,1,95,22,4,1,296,78,4420.05,196.54,15330.12
18527,14010,8,95,22,4,1,296,22,4420.05,102.56,2256.32
18527,8566,30,95,22,4,1,296,15,4420.05,88.14,1322.1
18528,14639,19,216,98,1,1,237,4,2827.65,347.82,1391.28
18528,4256,29,216,98,1,1,237,89,2827.65,73.79,6567.31
18529,4736,29,70,28,7,1,199,97,373.83,167.67,16263.99
18530,5953,11,366,70,9,3,115,16,1522.94,176.2,2819.2
18531,15036,16,641,61,2,1,66,39,531.5,23.08,900.12
18531,19913,19,641,61,2,1,66,98,531.5,166.83,16349.34
18533,13565,30,950,29,12,2,333,21,1868.44,48.35,1015.35
18535,8712,17,29,26,12,1,272,25,200.56,421.36,10534
18536,13069,22,539,91,12,2,80,33,784.79,221.71,7316.43
18538,17010,13,551,30,10,3,57,59,2625.1,473.53,27938.27
18539,19151,2,350,39,7,1,202,74,4839.84,186.85,13826.9
18539,13592,21,350,39,7,1,202,45,4839.84,230.64,10378.8
18539,4368,27,350,39,7,1,202,56,4839.84,86.63,4851.28
18539,2221,29,350,39,7,1,202,96,4839.84,337.64,32413.44
18540,2493,26,730,71,11,1,176,94,2759.52,430.63,40479.22
18540,5709,30,730,71,11,1,176,50,2759.52,486.97,24348.5
18541,1912,4,859,73,11,2,311,87,1356.23,152.88,13300.56
18543,10192,10,966,27,11,1,323,29,1439.37,80.52,2335.08
18545,5608,10,486,81,3,3,237,62,202.08,332.76,20631.12
18545,1921,13,486,81,3,3,237,10,202.08,233.61,2336.1
18547,9877,2,214,9,4,3,228,80,4415.87,455.1,36408
18549,3225,25,360,16,5,2,103,56,3830.59,384.82,21549.92
18551,17981,5,175,57,1,1,50,61,1960.82,457.96,27935.56
18552,15998,25,990,96,1,3,43,73,2165.68,317.1,23148.3
18553,13238,5,608,1,11,1,182,58,363.48,404.63,23468.54
18556,10145,19,691,58,7,1,122,80,945.97,213.58,17086.4
18557,9781,10,271,64,1,3,28,64,2071.07,98.98,6334.72
18557,13342,11,271,64,1,3,28,24,2071.07,246.76,5922.24
18559,17830,23,829,85,7,2,211,44,509.89,96.64,4252.16
18560,15077,12,658,14,4,2,15,37,3377.6,405.34,14997.58
18561,5203,30,822,67,2,3,226,17,3222.12,82.7,1405.9
18562,10226,13,78,2,4,1,317,70,1892.92,126.64,8864.8
18562,2204,19,78,2,4,1,317,31,1892.92,438.16,13582.96
18563,2448,19,560,81,6,2,79,88,4069.48,149.48,13154.24
18563,1740,24,560,81,6,2,79,5,4069.48,301.5,1507.5
18564,4515,29,476,26,3,1,204,52,2932.23,226.43,11774.36
18565,1013,8,970,46,10,3,231,85,4235.21,281.22,23903.7
18565,14727,11,970,46,10,3,231,38,4235.21,141.44,5374.72
18565,17265,22,970,46,10,3,231,71,4235.21,338.15,24008.65
18566,13450,5,200,11,3,3,362,61,1048.32,100.71,6143.31
18567,5276,11,420,66,3,2,104,87,3788.19,42.01,3654.87
18567,1070,25,420,66,3,2,104,22,3788.19,483.18,10629.96
18569,3902,23,792,89,4,1,103,74,346.43,273.58,20244.92
18569,18710,25,792,89,4,1,103,25,346.43,135.23,3380.75
18570,7250,4,991,52,1,3,344,11,3838.6,15.03,165.33
18570,6938,15,991,52,1,3,344,10,3838.6,239.08,2390.8
18570,19390,16,991,52,1,3,344,26,3838.6,25.61,665.86
18571,6270,11,8,25,12,3,189,62,1084.4,225.23,13964.26
18571,7005,23,8,25,12,3,189,51,1084.4,359.32,18325.32
18571,2710,30,8,25,12,3,189,66,1084.4,496.6,32775.6
18573,6675,4,348,66,3,3,235,48,4654.67,107.88,5178.24
18573,3749,21,348,66,3,3,235,47,4654.67,263.58,12388.26
18574,3116,29,682,81,9,1,325,8,2204.81,463.67,3709.36
18576,6906,4,243,26,10,3,214,76,3592.74,54.92,4173.92
18577,18927,23,228,53,8,2,313,73,3401.41,417.9,30506.7
18577,3099,30,228,53,8,2,313,75,3401.41,268.84,20163
18578,11475,22,535,61,12,1,346,92,2565.71,115.97,10669.24
18579,15490,20,634,42,7,1,184,17,2037.41,338.73,5758.41
18580,7566,8,771,96,9,1,208,58,2633.3,217.14,12594.12
18581,14648,25,264,89,9,1,152,43,898.69,438.37,18849.91
18582,17264,4,807,9,8,2,104,17,881.62,217.92,3704.64
18582,9490,16,807,9,8,2,104,84,881.62,186.96,15704.64
18584,2901,10,825,39,10,3,212,48,619.79,383.29,18397.92
18584,502,15,825,39,10,3,212,12,619.79,309.65,3715.8
18584,4403,17,825,39,10,3,212,98,619.79,71.61,7017.78
18585,6428,11,148,59,5,3,162,91,4632.44,102.15,9295.65
18585,7800,15,148,59,5,3,162,47,4632.44,472.55,22209.85
18585,18609,16,148,59,5,3,162,93,4632.44,57.68,5364.24
18586,16207,3,44,54,2,1,93,24,3214.47,301.61,7238.64
18586,8305,7,44,54,2,1,93,32,3214.47,210.21,6726.72
18587,18659,21,104,67,4,1,258,97,1085.18,96.13,9324.61
18589,18579,11,703,89,2,1,69,27,2673,485.81,13116.87
18591,8398,8,345,30,7,1,126,3,3407.23,189.27,567.81
18594,1411,19,32,54,7,3,6,57,4493.97,372.89,21254.73
18595,15055,5,193,51,3,1,198,77,4651.7,311.23,23964.71
18598,11527,4,718,7,6,2,290,98,3944.99,327.13,32058.74
18600,5396,21,207,91,6,3,272,71,269.85,372.59,26453.89
18600,18931,24,207,91,6,3,272,67,269.85,135.96,9109.32
18601,5423,30,202,7,1,1,194,97,1697.2,431.48,41853.56
18602,9331,20,425,72,11,1,264,28,3889.2,347.39,9726.92
18603,1418,24,778,96,1,3,74,24,118.24,480.15,11523.6
18604,8889,12,793,79,4,2,247,17,2395.37,92.34,1569.78
18605,18457,9,474,33,6,3,246,85,1575.55,286.61,24361.85
18606,12060,25,152,61,9,2,366,78,4800.98,196.45,15323.1
18608,14199,13,876,26,7,1,122,48,616.65,413.37,19841.76
18608,18913,30,876,26,7,1,122,72,616.65,191.72,13803.84
18611,10037,11,685,61,1,2,352,84,3571.32,229.46,19274.64
18612,5520,10,875,34,12,2,190,80,2550.79,162.35,12988
18614,8683,24,561,96,10,1,71,53,846.67,143.58,7609.74
18618,5729,13,579,96,5,3,337,76,2688.35,369.97,28117.72
18619,18804,22,650,92,10,1,221,77,987.06,227.06,17483.62
18623,2894,12,62,14,10,1,365,89,1087.72,316.49,28167.61
18623,3927,17,62,14,10,1,365,89,1087.72,47.82,4255.98
18623,609,28,62,14,10,1,365,64,1087.72,21.71,1389.44
18625,17286,19,900,94,12,1,276,99,4282.35,181.12,17930.88
18625,1679,20,900,94,12,1,276,84,4282.35,210.47,17679.48
18626,2208,13,740,63,3,3,28,61,1254.95,324.33,19784.13
18626,4186,29,740,63,3,3,28,32,1254.95,415.56,13297.92
18627,13734,16,446,54,3,3,209,60,324.77,449.66,26979.6
18628,5650,8,403,100,2,1,156,42,3546.79,379.59,15942.78
18630,17591,2,46,47,8,3,63,24,587.46,55.27,1326.48
18631,1401,1,252,61,7,2,255,28,3754.6,17.11,479.08
18632,4541,13,581,30,3,3,212,24,3599,91.48,2195.52
18632,11202,25,581,30,3,3,212,56,3599,409.99,22959.44
18633,1648,26,131,94,9,3,285,92,4627.14,66.02,6073.84
18634,8033,8,288,19,11,2,206,62,1428.73,126.14,7820.68
18634,8881,10,288,19,11,2,206,74,1428.73,328.85,24334.9
18635,15125,1,521,85,7,1,268,30,1377.43,180.11,5403.3
18636,15634,7,808,73,7,1,159,25,686.32,13.71,342.75
18636,19057,9,808,73,7,1,159,81,686.32,305.95,24781.95
18636,8704,14,808,73,7,1,159,46,686.32,278.92,12830.32
18636,721,23,808,73,7,1,159,85,686.32,402.55,34216.75
18637,195,18,371,78,3,2,336,25,2015.32,65.85,1646.25
18639,13099,23,748,65,7,3,143,95,2422.33,127.25,12088.75
18640,1749,19,768,20,2,3,84,72,4769.83,172.15,12394.8
18642,1049,19,114,49,7,1,130,11,4871.46,72.39,796.29
18643,16906,6,533,35,1,3,263,46,284.24,460.39,21177.94
18646,1582,20,879,41,10,3,66,19,3981.79,121.18,2302.42
18648,9199,3,802,38,5,2,251,68,3230.24,198.25,13481
18648,6016,18,802,38,5,2,251,96,3230.24,388.23,37270.08
18650,11777,21,82,43,2,3,267,77,4244.29,308.81,23778.37
18651,1971,8,399,73,4,3,106,50,4956.86,82.71,4135.5
18651,13068,24,399,73,4,3,106,97,4956.86,29.74,2884.78
18652,879,2,244,75,11,2,294,24,4936.97,282.7,6784.8
18652,16294,22,244,75,11,2,294,90,4936.97,340.5,30645
18652,7119,29,244,75,11,2,294,48,4936.97,213.02,10224.96
18653,15294,7,172,14,7,1,103,42,2432.94,211.62,8888.04
18655,3682,6,10,58,10,2,112,66,4693.53,417.56,27558.96
18658,16665,8,699,62,11,1,331,36,1599.54,316.46,11392.56
18659,13518,6,555,76,5,3,307,99,1696.14,255.59,25303.41
18659,2203,7,555,76,5,3,307,93,1696.14,130.06,12095.58
18661,8564,3,597,44,8,2,12,27,3456.79,61.82,1669.14
18661,19926,20,597,44,8,2,12,14,3456.79,91.83,1285.62
18662,6974,3,199,48,9,3,156,52,4721.1,215.16,11188.32
18665,14612,24,67,68,11,2,265,44,1043.59,118.39,5209.16
18666,2709,7,359,24,12,1,188,29,4910.43,162.19,4703.51
18666,14270,8,359,24,12,1,188,76,4910.43,200.53,15240.28
18666,11048,25,359,24,12,1,188,17,4910.43,427.16,7261.72
18667,7751,10,500,9,12,2,207,43,795.56,182,7826
18668,17438,22,438,6,6,2,183,77,4860.2,186.01,14322.77
18670,18088,20,315,2,10,1,16,1,4611.43,131.21,131.21
18671,19687,12,427,7,11,1,364,11,721.12,251.4,2765.4
18673,2068,12,414,1,5,2,194,84,1399.84,30.78,2585.52
18673,1259,28,414,1,5,2,194,86,1399.84,354,30444
18675,6903,4,286,79,10,1,92,82,3041.3,77.1,6322.2
18675,7479,15,286,79,10,1,92,13,3041.3,419.68,5455.84
18679,15449,18,953,68,1,2,362,44,1324.12,419.83,18472.52
18682,18003,1,844,76,10,2,139,67,2552.02,396.95,26595.65
18682,11222,21,844,76,10,2,139,43,2552.02,54.13,2327.59
18683,19180,28,932,25,12,1,37,20,4104.01,108.19,2163.8
18684,13610,14,831,73,3,1,193,13,4437.08,448.92,5835.96
18684,4146,21,831,73,3,1,193,9,4437.08,373.33,3359.97
18685,603,24,642,50,1,3,133,23,918.05,224.97,5174.31
18685,19745,30,642,50,1,3,133,40,918.05,326.27,13050.8
18687,117,3,440,45,9,3,26,38,3989.62,493.26,18743.88
18687,3391,11,440,45,9,3,26,66,3989.62,281.34,18568.44
18687,4505,18,440,45,9,3,26,30,3989.62,436.55,13096.5
18688,17649,13,909,20,8,1,97,24,1475.83,315.28,7566.72
18689,12451,2,863,35,12,2,277,77,320.31,270.73,20846.21
18689,6053,9,863,35,12,2,277,3,320.31,107.11,321.33
18690,19829,25,275,17,7,2,198,56,4227.72,301.37,16876.72
18691,14886,13,142,4,11,2,71,35,1638.94,152.33,5331.55
18691,9224,30,142,4,11,2,71,7,1638.94,286.08,2002.56
18692,10442,2,645,76,10,2,155,50,490.26,216.23,10811.5
18692,18970,13,645,76,10,2,155,66,490.26,442.72,29219.52
18693,15728,3,826,14,12,2,244,52,1461.94,210.9,10966.8
18693,19440,16,826,14,12,2,244,88,1461.94,197.8,17406.4
18695,17068,21,840,94,10,1,53,29,1153.6,237.06,6874.74
18697,15076,20,205,92,2,3,362,99,3092.03,271.56,26884.44
18697,8178,21,205,92,2,3,362,9,3092.03,279.98,2519.82
18698,574,3,935,9,5,1,16,39,2240.94,337.68,13169.52
18699,2911,6,197,43,8,2,325,20,2033.69,212.16,4243.2
18699,7266,9,197,43,8,2,325,74,2033.69,34.06,2520.44
18699,2996,24,197,43,8,2,325,98,2033.69,68.66,6728.68
18700,14713,23,443,75,3,2,58,76,3703.89,418.08,31774.08
18701,6939,27,766,68,6,2,220,98,4881.82,227.6,22304.8
18702,244,5,738,26,2,3,269,73,907.16,483.34,35283.82
18702,19534,7,738,26,2,3,269,8,907.16,116.97,935.76
18702,12192,13,738,26,2,3,269,94,907.16,325.45,30592.3
18703,11209,9,71,20,10,2,347,99,2871.78,236.58,23421.42
18703,18296,18,71,20,10,2,347,55,2871.78,272.53,14989.15
18705,17620,16,377,10,11,1,326,79,2714.46,12.71,1004.09
18707,12955,14,208,29,7,1,271,5,2243.55,299.47,1497.35
18710,8920,3,748,26,7,2,100,23,1610.67,249.25,5732.75
18712,8417,13,918,29,3,1,98,15,3837.52,214.62,3219.3
18712,5601,24,918,29,3,1,98,18,3837.52,467.24,8410.32
18717,3944,1,999,84,10,3,127,11,4495.23,384.49,4229.39
18717,12479,2,999,84,10,3,127,32,4495.23,262.32,8394.24
18717,13546,15,999,84,10,3,127,77,4495.23,396.12,30501.24
18717,159,28,999,84,10,3,127,54,4495.23,121.33,6551.82
18718,19252,7,871,6,4,2,340,80,2873.35,479.62,38369.6
18720,13163,12,990,65,1,3,82,72,3053.55,186.53,13430.16
18721,6318,20,776,99,11,1,3,59,834.91,447.06,26376.54
18721,11270,21,776,99,11,1,3,22,834.91,301.54,6633.88
18721,13487,30,776,99,11,1,3,43,834.91,397.41,17088.63
18722,7430,25,599,51,4,3,315,58,2007.43,482.77,28000.66
18726,3653,8,970,88,10,2,22,16,2599.35,263.51,4216.16
18726,18920,21,970,88,10,2,22,49,2599.35,457.2,22402.8
18726,17030,29,970,88,10,2,22,8,2599.35,34.15,273.2
18727,12726,27,435,21,11,3,226,68,2009.33,315.96,21485.28
18733,8794,10,22,96,4,2,161,49,3577.17,390.37,19128.13
18734,10686,10,790,31,4,2,184,16,3578.46,304.7,4875.2
18735,17971,13,7,39,2,1,358,47,4886.13,180.51,8483.97
18736,6313,19,21,91,3,1,64,13,455.49,474.79,6172.27
18738,5477,15,911,34,10,2,27,79,2147.08,493.39,38977.81
18739,16161,25,205,62,2,1,273,79,1504.61,420.12,33189.48
18740,1544,21,852,89,11,3,125,67,873.1,391.97,26261.99
18741,2397,2,159,78,9,2,339,14,3248.22,94.38,1321.32
18741,19194,22,159,78,9,2,339,45,3248.22,25.34,1140.3
18742,10582,17,762,29,1,3,64,62,1362.52,294.48,18257.76
18743,12865,7,139,90,1,1,247,9,4825.54,27.14,244.26
18743,7901,9,139,90,1,1,247,60,4825.54,227.25,13635
18744,15545,14,643,22,4,1,342,23,4641.02,316.33,7275.59
18745,6835,24,422,35,9,3,16,99,3708.99,375.82,37206.18
18746,19043,5,344,19,1,2,326,27,4357.46,250.27,6757.29
18747,18527,3,826,38,12,3,33,26,2302.97,204.53,5317.78
18747,5502,13,826,38,12,3,33,93,2302.97,120.83,11237.19
18748,5728,9,669,83,8,2,136,70,2753.12,301.97,21137.9
18748,13292,10,669,83,8,2,136,66,2753.12,406.5,26829
18748,5190,11,669,83,8,2,136,47,2753.12,448.87,21096.89
18752,19632,22,659,77,9,2,62,90,4277.94,364.39,32795.1
18753,8193,3,768,27,2,2,47,53,670.97,29.08,1541.24
18754,11590,1,476,28,3,3,98,62,3456.96,45.08,2794.96
18756,12591,6,63,91,10,2,96,40,2459.95,272.9,10916
18757,13289,11,262,78,8,3,80,42,4026.54,31.5,1323
18757,17049,16,262,78,8,3,80,46,4026.54,149.44,6874.24
18758,17535,25,801,52,2,2,180,7,3385.55,150,1050
18761,2413,23,442,63,4,1,108,65,3145.53,213.06,13848.9
18761,14369,27,442,63,4,1,108,19,3145.53,182.05,3458.95
18762,17521,4,697,49,6,2,328,74,2455.42,142.9,10574.6
18764,7429,22,858,99,3,3,226,90,1624.08,365,32850
18765,7822,9,792,44,4,3,220,63,4809.19,15.75,992.25
18765,2137,30,792,44,4,3,220,67,4809.19,44.23,2963.41
18768,7715,21,416,3,8,3,325,60,1115.73,103.85,6231
18769,18352,7,940,98,11,3,329,49,4247.78,327.26,16035.74
18771,17347,15,649,10,10,2,62,11,1058.94,271.16,2982.76
18771,15788,27,649,10,10,2,62,9,1058.94,254.52,2290.68
18772,4665,6,125,55,7,3,178,15,258.98,102.55,1538.25
18772,16281,30,125,55,7,3,178,64,258.98,354.71,22701.44
18773,2022,29,831,8,3,1,301,2,4885.56,89.94,179.88
18774,2762,7,900,7,12,1,348,7,3058.65,33.8,236.6
18775,1413,25,305,50,11,2,40,49,3007.78,429.7,21055.3
18776,17088,5,715,71,6,1,91,83,470.34,187.8,15587.4
18776,2315,18,715,71,6,1,91,47,470.34,330.4,15528.8
18777,13866,7,808,58,7,2,54,69,1765.32,370.9,25592.1
18777,16729,17,808,58,7,2,54,63,1765.32,166.18,10469.34
18780,871,21,418,100,5,2,291,47,2762.2,338.48,15908.56
18780,1842,24,418,100,5,2,291,31,2762.2,218.47,6772.57
18781,19847,8,481,17,5,2,238,29,3491.4,257.68,7472.72
18783,8214,28,65,36,9,2,114,67,2931.48,190.17,12741.39
18784,7949,3,186,85,12,2,257,92,943.89,306.82,28227.44
18785,4449,24,741,85,6,3,181,69,2764.38,159.46,11002.74
18785,17902,27,741,85,6,3,181,45,2764.38,132.23,5950.35
18786,1205,8,631,80,5,1,317,28,559.28,335.34,9389.52
18788,19976,11,888,4,12,1,124,6,802.18,182.41,1094.46
18789,18117,7,146,30,9,3,193,79,647.22,304.49,24054.71
18789,18996,12,146,30,9,3,193,95,647.22,104.49,9926.55
18789,18063,26,146,30,9,3,193,67,647.22,74.61,4998.87
18793,6002,17,785,61,7,3,186,92,1396.61,462.24,42526.08
18794,3719,7,721,1,4,3,172,6,2845.73,487.29,2923.74
18794,6037,23,721,1,4,3,172,45,2845.73,25.85,1163.25
18796,17544,11,867,97,5,3,64,58,2977.48,479.02,27783.16
18797,10099,3,102,63,1,1,254,20,2507.68,162.61,3252.2
18798,18336,9,292,96,6,1,249,57,4773.91,274.34,15637.38
18799,19442,15,688,77,9,1,178,82,4672.6,218.51,17917.82
18799,4540,28,688,77,9,1,178,36,4672.6,352.56,12692.16
18800,10201,4,283,45,5,3,22,36,1899.98,369.82,13313.52
18801,15489,20,219,22,5,3,125,15,2541.85,227.94,3419.1
18802,884,3,257,10,1,2,24,5,105.56,34.11,170.55
18803,9359,6,350,28,7,1,57,10,4197.98,398.93,3989.3
18805,33,8,291,79,3,3,206,62,4007.53,164.14,10176.68
18805,14244,9,291,79,3,3,206,70,4007.53,254.62,17823.4
18805,9551,19,291,79,3,3,206,99,4007.53,109.55,10845.45
18806,116,19,883,79,10,3,100,12,3194.35,436.08,5232.96
18807,3516,29,719,78,1,1,76,71,4689.7,357.87,25408.77
18808,14511,24,567,42,7,1,156,92,550.95,208.26,19159.92
18810,19293,15,150,93,10,1,27,67,3916.1,58.46,3916.82
18810,13288,21,150,93,10,1,27,23,3916.1,464.79,10690.17
18811,11212,24,982,17,7,2,168,30,275.24,242.27,7268.1
18813,1177,12,955,3,2,1,271,29,3442.09,230.39,6681.31
18813,536,17,955,3,2,1,271,2,3442.09,465.14,930.28
18814,2575,5,800,56,6,2,147,99,780.69,454.49,44994.51
18814,8552,24,800,56,6,2,147,30,780.69,116.52,3495.6
18815,13586,24,346,43,2,2,186,13,3026.68,247.44,3216.72
18816,12190,21,545,45,8,1,181,54,677.28,123.47,6667.38
18816,1443,26,545,45,8,1,181,8,677.28,391.36,3130.88
18819,5272,7,683,72,11,3,274,71,4892.07,447.56,31776.76
18820,1982,15,226,6,12,2,98,86,1157.38,478.14,41120.04
18820,4061,17,226,6,12,2,98,14,1157.38,47.97,671.58
18824,8768,20,334,41,4,2,318,38,4047.72,470.56,17881.28
18825,19400,28,870,68,3,1,15,90,291.01,196.2,17658
18830,7413,7,250,42,5,1,206,76,4939.24,10.89,827.64
18830,14182,20,250,42,5,1,206,72,4939.24,256.1,18439.2
18831,9854,3,164,45,12,3,112,16,1565.59,490.41,7846.56
18831,12791,24,164,45,12,3,112,87,1565.59,123.77,10767.99
18833,13497,3,757,47,10,3,48,9,3780.13,81.44,732.96
18834,19101,25,973,61,3,2,208,67,1140.99,58.07,3890.69
18835,11861,16,797,3,10,2,242,78,2242.5,13.98,1090.44
18835,12121,29,797,3,10,2,242,81,2242.5,341.77,27683.37
18836,3907,16,640,22,7,3,320,43,1717.98,459.59,19762.37
18837,16611,7,811,30,7,3,318,86,3335.8,470.22,40438.92
18840,17032,13,382,98,11,1,71,63,3854.67,436.81,27519.03
18840,8457,16,382,98,11,1,71,30,3854.67,216.17,6485.1
18840,2675,22,382,98,11,1,71,70,3854.67,32.2,2254
18840,6210,21,521,59,7,2,172,8,2319.2,284.86,1005.46
18842,8190,23,679,55,1,2,199,56,119.98,265.87,14888.72
18845,820,4,543,41,3,2,308,74,4591.39,389.78,28843.72
18848,132,12,384,2,4,1,168,76,1651.87,248.74,18904.24
18848,1808,13,384,2,4,1,168,48,1651.87,180.8,8678.4
18849,4745,11,374,98,10,1,135,92,2373.82,121.57,11184.44
18849,14469,30,374,98,10,1,135,78,2373.82,127.99,9983.22
18850,18564,5,129,87,5,1,184,84,4263.23,462.47,38847.48
18850,4055,14,129,87,5,1,184,83,4263.23,460.62,38231.46
18850,5163,27,129,87,5,1,184,85,4263.23,223.2,18972
18852,1126,21,471,71,7,2,243,67,929.82,166.46,11152.82
18853,13156,17,462,34,12,1,226,64,3420.59,70.09,4485.76
18854,1335,21,681,46,10,1,146,40,1290.15,340.98,13639.2
18855,13904,24,991,57,1,2,58,72,3060.57,44.38,3195.36
18857,17658,15,135,1,7,2,279,81,3982.04,436.07,35321.67
18857,14283,19,135,1,7,2,279,4,3982.04,345.55,1382.2
18858,12505,3,49,33,9,1,296,33,2041.92,313.24,10336.92
18859,14461,8,459,98,3,2,87,57,4731.92,24.41,1391.37
18859,9390,17,459,98,3,2,87,17,4731.92,239.91,4078.47
18860,12294,22,806,71,5,3,24,24,991.06,440.1,10562.4
18863,14331,19,319,24,2,3,245,39,582.45,116.89,4558.71
18863,8702,23,319,24,2,3,245,77,582.45,270.48,20826.96
18864,6289,11,156,92,5,2,164,18,1212.97,432.13,7778.34
18864,1775,19,156,92,5,2,164,89,1212.97,159.23,14171.47
18865,163,1,980,65,8,1,204,9,236.79,367.81,3310.29
18866,5531,6,749,70,3,3,75,85,3637.01,496.77,42225.45
18867,9450,30,874,73,3,3,318,30,2569.05,152.43,4572.9
18868,4175,14,590,48,11,3,312,82,3147.85,211.25,17322.5
18868,10307,22,590,48,11,3,312,66,3147.85,341.02,22507.32
18869,9816,11,30,32,9,2,49,70,4794.33,51.13,3579.1
18871,10833,2,290,14,7,1,154,76,1107.68,66.5,5054
18871,16421,13,290,14,7,1,154,1,1107.68,182.77,182.77
18872,923,2,151,45,3,2,62,7,2669.9,155.54,1088.78
18872,12971,24,151,45,3,2,62,81,2669.9,108.5,8788.5
18876,11101,8,586,58,11,3,289,67,3300.16,126.77,8493.59
18877,584,15,112,89,11,2,331,93,3914.01,406.54,37808.22
18879,18180,15,764,69,4,3,9,29,208.29,119.63,3469.27
18879,9091,16,764,69,4,3,9,20,208.29,93.51,1870.2
18882,1908,16,772,58,10,2,178,79,3851.02,14.92,1178.68
18882,17033,23,772,58,10,2,178,81,3851.02,300.78,24363.18
18883,12430,2,425,48,11,2,77,46,3414.06,26.92,1238.32
18883,10913,7,425,48,11,2,77,58,3414.06,161.66,9376.28
18884,17941,3,275,20,7,3,223,76,764.87,436.78,33195.28
18885,12067,4,350,26,7,2,24,96,2898.15,65.88,6324.48
18885,9529,12,350,26,7,2,24,95,2898.15,216.55,20572.25
18885,18382,19,350,26,7,2,24,47,2898.15,11.89,558.83
18889,2735,20,26,19,4,1,97,25,543.66,40.65,1016.25
18889,17768,25,26,19,4,1,97,47,543.66,214.58,10085.26
18890,12042,30,845,88,12,3,287,5,4557.79,470.63,2353.15
18891,4390,16,944,22,12,3,256,72,3856.03,393.88,28359.36
18892,7914,7,625,100,11,3,66,58,1549.08,446.7,25908.6
18892,11291,26,625,100,11,3,66,55,1549.08,179.62,9879.1
18894,8038,6,292,15,6,3,345,37,226.3,432.15,15989.55
18894,11883,16,292,15,6,3,345,11,226.3,366.33,4029.63
18895,16352,15,440,52,9,1,127,99,2054.73,106.47,10540.53
18896,13400,4,46,88,8,3,23,33,3057.98,240.27,7928.91
18896,4817,12,46,88,8,3,23,82,3057.98,414.42,33982.44
18897,1120,5,954,63,3,2,355,44,3107.58,160.54,7063.76
18897,4119,27,954,63,3,2,355,38,3107.58,388.25,14753.5
18898,17491,9,547,84,12,1,90,98,2656.93,21.31,2088.38
18898,11337,22,547,84,12,1,90,11,2656.93,158.99,1748.89
18900,19972,4,300,73,7,2,284,73,470.61,352.89,25760.97
18902,11241,9,167,62,9,3,85,97,684.62,320.54,31092.38
18902,12029,22,167,62,9,3,85,59,684.62,263.37,15538.83
18902,646,28,167,62,9,3,85,81,684.62,239.82,19425.42
18904,11993,13,870,89,3,3,209,7,3747.08,477.42,3341.94
18904,13185,15,870,89,3,3,209,89,3747.08,347.04,30886.56
18909,7421,19,359,24,12,1,22,97,3148.27,177.4,17207.8
18911,6964,12,653,23,10,1,146,72,1048.32,210.21,15135.12
18912,16191,30,382,61,11,2,72,33,1395.62,424.04,13993.32
18914,3182,19,648,77,2,3,61,30,2058.26,416.94,12508.2
18914,2212,27,648,77,2,3,61,4,2058.26,212.43,849.72
18915,10817,16,264,48,9,3,260,100,3878.01,156.67,15667
18915,18058,17,264,48,9,3,260,64,3878.01,299.29,19154.56
18916,16881,13,203,1,8,1,102,59,4328.34,344.49,20324.91
18916,2532,23,203,1,8,1,102,92,4328.34,367.04,33767.68
18917,18135,25,784,74,7,3,363,68,237.84,183.97,12509.96
18918,8388,16,842,18,10,3,15,50,3104.39,233.42,11671
18920,3425,14,183,14,9,3,332,37,401.81,29.01,1073.37
18920,12092,26,183,14,9,3,332,81,401.81,157.67,12771.27
18920,9443,30,183,14,9,3,332,70,401.81,180.85,12659.5
18921,2158,15,695,81,3,2,152,8,4833.14,205.77,1646.16
18922,6180,26,27,50,4,2,2,45,2228.43,131.35,5910.75
18925,16541,7,994,17,7,1,109,17,1075.88,150.95,2566.15
18926,17615,20,217,42,2,1,44,33,3311.63,353.26,11657.58
18927,12399,2,338,90,11,3,22,90,1521.91,211.94,19074.6
18932,15851,2,784,95,7,2,65,77,590.02,332.36,25591.72
